195942,17.81912165576971
195943,45.99025065064585
195944,29.89823481851729
195945,68.13428776140704
195946,130.66702845564882
195947,29.62039990274945
195948,80.15576934066294
195949,73.78716145579202
195950,55.61028551016313
195951,105.50513774685278
195952,42.77303162678058
195953,55.81258108877271
195954,39.50033797677102
195955,81.24549615976971
195956,112.9455524552403
195957,40.53999088344919
195958,153.7603206462866
195959,153.67675429772925
195960,52.92547891063434
195961,78.45361180348915
195962,275.15243171022314
195963,90.55894867385558
195964,83.61358995011908
195965,150.3775771625248
195966,49.36244715745771
195967,32.5911489712752
195968,18.659284044990866
195969,32.902742596442465
195970,93.58221495618926
195971,86.86168549472879
195972,19.34328210493422
195973,45.922356541925815
195974,105.84750433203092
195975,83.40162830795147
195976,110.23858495000336
195977,140.27075150473922
195978,101.87369910362133
195979,91.98691404269631
195980,36.76925942985218
195981,41.83473883743834
195982,62.50337509243329
195983,102.20774765505081
195984,121.21915262632032
195985,85.42557468506226
195986,102.79934687662345
195987,58.00950242576398
195988,54.399555243641636
195989,72.68149877319142
195990,20.078743519533212
195991,153.04349045877763
195992,153.70864141926145
195993,23.34491677286402
195994,36.676574399267395
195995,94.12193157218309
195996,50.67482696883017
195997,33.876839172691966
195998,72.37184939867618
195999,62.144324038376254
196000,140.32624137310722
196001,139.62454163294498
196002,39.178880395695735
196003,107.35021692060758
196004,109.24743851537804
196005,129.75152999214362
196006,35.601148323764875
196007,149.86368560747044
196008,61.235359257271206
196009,49.831510293078175
196010,34.09835702455267
196011,257.7975215698959
196012,43.67129090992181
196013,75.20107563591539
196014,54.76550625413706
196015,66.59309946235207
196016,83.37581278483033
196017,31.098732779435093
196018,21.335217381452086
196019,27.669071648207343
196020,79.49922376845956
196021,95.62396658597837
196022,97.6798244604857
196023,22.856822026509143
196024,136.0147188029637
196025,74.34260763509336
196026,54.46327918759949
196027,118.61011157752543
196028,69.85738698897761
196029,105.65754752868092
196030,71.44645742795888
196031,48.63624399237341
196032,16.993279544383565
196033,67.59847475819238
196034,73.30941564891157
196035,111.08686020484967
196036,124.10235046923991
196037,113.09741114099188
196038,64.07332353849762
196039,102.84474905427578
196040,66.79584655762129
196041,84.62657216214089
196042,42.63521053159139
196043,39.66555769790573
196044,24.446316324388725
196045,31.228558356490723
196046,86.67947225527175
196047,29.10244431581658
196048,93.8154165394124
196049,37.77076346829437
196050,52.07424790381392
196051,54.25281143819519
196052,132.31647805059913
196053,103.58473196976442
196054,131.16819877698032
196055,137.6596419526946
196056,159.70052402600714
196057,154.36748074777347
196058,170.51410560365292
196059,126.90672480308308
196060,152.75122235261074
196061,93.1580235200119
196062,51.009195978962765
196063,115.06965227328239
196064,262.8148821395898
196065,44.06856846046046
196066,96.03227212443097
196067,69.81933099934895
196068,35.3432095496667
196069,28.51793205887561
196070,23.335687088183903
196071,52.30353690273508
196072,46.65793398954934
196073,108.02932396284251
196074,97.40597435112451
196075,34.172868015776395
196076,84.61779850859287
196077,38.053532906538834
196078,20.786055112528285
196079,22.616786760318423
196080,27.96003832291009
196081,42.51495916607372
196082,61.927908924455075
196083,83.96249306169324
196084,26.45151187510267
196085,68.62394107824811
196086,55.80381340281841
196087,53.70477218303689
196088,120.43245355457783
196089,98.63173266026465
196090,141.5952996638618
196091,85.64973028938432
196092,89.34661485458281
196093,104.76430511798468
196094,146.948856871817
196095,40.19335476548743
196096,25.682874082892774
196097,88.24098673622683
196098,57.87039212951399
196099,17.24038193205187
196100,19.035379194095256
196101,30.819747670208788
196102,55.280272888046014
196103,34.821894608240655
196104,68.40489184592023
196105,54.363163315271855
196106,44.46617204246933
196107,134.40277690915917
196108,126.16094265565383
196109,110.55333316256377
196110,87.52937859184235
196111,57.11589416494449
196112,157.84248488815214
196113,86.52082146535638
196114,116.8402374403212
196115,112.4378072353637
196116,49.34674701447097
196117,78.06272572038816
196118,225.01607374500065
196119,81.99499442670734
196120,50.6323327830941
196121,125.34065974352225
196122,56.216853992248616
196123,82.37100394428178
196124,33.92314226098908
196125,23.51824090581548
196126,23.355867790227997
196127,117.20132849002943
196128,99.36008778048426
196129,53.06856059607839
196130,58.344344941671686
196131,29.82527684936523
196132,18.781474226531603
196133,27.648821090370127
196134,75.11663222629683
196135,77.72406619641846
196136,138.77985093589072
196137,105.04051894552006
